Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0931","ECs0931","RefSeq.386585.9.NC_002695.CDS.1016471.1017193.fwd","RefSeq","CDS",1016471,1017193,723,"+",,,,"NP_308958.1",240,,"nitroreductase A",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0092","ECs0092","RefSeq.386585.9.NC_002695.CDS.101692.103008.fwd","RefSeq","CDS",101692,103008,1317,"+",,,,"NP_308119.1",438,"murD","UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0932","ECs0932","RefSeq.386585.9.NC_002695.CDS.1017254.1018156.fwd","RefSeq","CDS",1017254,1018156,903,"+",,,,"NP_308959.1",300,,"ribosomal protein S6 modification protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0933","ECs0933","RefSeq.386585.9.NC_002695.CDS.1018244.1018720.fwd","RefSeq","CDS",1018244,1018720,477,"+",,,,"NP_308960.1",158,,"putative sensory transduction regulator",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0934","ECs0934","RefSeq.386585.9.NC_002695.CDS.1019071.1020183.fwd","RefSeq","CDS",1019071,1020183,1113,"+",,,,"NP_308961.1",370,,"putrescine transporter subunit: periplasmic-binding component of ABC superfamily",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0935","ECs0935","RefSeq.386585.9.NC_002695.CDS.1020278.1021411.fwd","RefSeq","CDS",1020278,1021411,1134,"+",,,,"NP_308962.1",377,"potG","putrescine transporter ATP-binding subunit",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0936","ECs0936","RefSeq.386585.9.NC_002695.CDS.1021421.1022374.fwd","RefSeq","CDS",1021421,1022374,954,"+",,,,"NP_308963.1",317,,"putrescine transporter subunit: membrane component of ABC superfamily",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0937","ECs0937","RefSeq.386585.9.NC_002695.CDS.1022371.1023216.fwd","RefSeq","CDS",1022371,1023216,846,"+",,,,"NP_308964.1",281,,"putrescine transporter subunit: membrane component of ABC superfamily",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0938","ECs0938","RefSeq.386585.9.NC_002695.CDS.1023276.1023764.fwd","RefSeq","CDS",1023276,1023764,489,"+",,,,"NP_308965.1",162,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0939","ECs0939","RefSeq.386585.9.NC_002695.CDS.1023805.1024932.fwd","RefSeq","CDS",1023805,1024932,1128,"+",,,,"NP_308966.1",375,"rumB","23S rRNA methyluridine methyltransferase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0940","ECs0940","RefSeq.386585.9.NC_002695.CDS.1025212.1026555.fwd","RefSeq","CDS",1025212,1026555,1344,"+",,,,"NP_308967.1",447,"ulaA","ascorbate-specific PTS system enzyme IIC",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0941","ECs0941","RefSeq.386585.9.NC_002695.CDS.1026577.1026897.fwd","RefSeq","CDS",1026577,1026897,321,"+",,,,"NP_308968.1",106,,"putative PTS system enzyme IIB",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0942","ECs0942","RefSeq.386585.9.NC_002695.CDS.1026909.1028390.fwd","RefSeq","CDS",1026909,1028390,1482,"+",,,,"NP_308969.1",493,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0943","ECs0943","RefSeq.386585.9.NC_002695.CDS.1028441.1029172.rev","RefSeq","CDS",1028441,1029172,732,"-",,,,"NP_308970.1",243,,"arginine 3rd transport system periplasmic binding protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0944","ECs0944","RefSeq.386585.9.NC_002695.CDS.1029463.1030131.rev","RefSeq","CDS",1029463,1030131,669,"-",,,,"NP_308971.1",222,"artM","arginine transporter permease subunit ArtM",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0093","ECs0093","RefSeq.386585.9.NC_002695.CDS.103008.104252.fwd","RefSeq","CDS",103008,104252,1245,"+",,,,"NP_308120.1",414,,"cell division protein FtsW",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0945","ECs0945","RefSeq.386585.9.NC_002695.CDS.1030131.1030847.rev","RefSeq","CDS",1030131,1030847,717,"-",,,,"NP_308972.1",238,,"arginine transporter permease subunit ArtQ",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0946","ECs0946","RefSeq.386585.9.NC_002695.CDS.1030854.1031585.rev","RefSeq","CDS",1030854,1031585,732,"-",,,,"NP_308973.1",243,,"arginine 3rd transport system periplasmic binding protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0947","ECs0947","RefSeq.386585.9.NC_002695.CDS.1031603.1032331.rev","RefSeq","CDS",1031603,1032331,729,"-",,,,"NP_308974.1",242,"artP","arginine transporter ATP-binding subunit",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0948","ECs0948","RefSeq.386585.9.NC_002695.CDS.1032549.1033064.rev","RefSeq","CDS",1032549,1033064,516,"-",,,,"NP_308975.1",171,,"putative lipoprotein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0949","ECs0949","RefSeq.386585.9.NC_002695.CDS.1033688.1034929.fwd","RefSeq","CDS",1033688,1034929,1242,"+",,,,"NP_308976.1",413,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0950","ECs0950","RefSeq.386585.9.NC_002695.CDS.1035039.1035494.fwd","RefSeq","CDS",1035039,1035494,456,"+",,,,"NP_308977.1",151,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0951","ECs0951","RefSeq.386585.9.NC_002695.CDS.1035462.1035650.rev","RefSeq","CDS",1035462,1035650,189,"-",,,,"NP_308978.1",62,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0952","ECs0952","RefSeq.386585.9.NC_002695.CDS.1035705.1036028.fwd","RefSeq","CDS",1035705,1036028,324,"+",,,,"NP_308979.1",107,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0953","ECs0953","RefSeq.386585.9.NC_002695.CDS.1036025.1036855.fwd","RefSeq","CDS",1036025,1036855,831,"+",,,,"NP_308980.1",276,,"putative regulator",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0954","ECs0954","RefSeq.386585.9.NC_002695.CDS.1036852.1037901.rev","RefSeq","CDS",1036852,1037901,1050,"-",,,,"NP_308981.1",349,,"putative nucleotide di-P-sugar epimerase or dehydratase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0955","ECs0955","RefSeq.386585.9.NC_002695.CDS.1037964.1039394.rev","RefSeq","CDS",1037964,1039394,1431,"-",,,,"NP_308982.1",476,,"putative dTDP-glucose enzyme",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0956","ECs0956","RefSeq.386585.9.NC_002695.CDS.1039405.1040406.rev","RefSeq","CDS",1039405,1040406,1002,"-",,,,"NP_308983.1",333,,"L-threonine aldolase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0957","ECs0957","RefSeq.386585.9.NC_002695.CDS.1040443.1042161.rev","RefSeq","CDS",1040443,1042161,1719,"-",,,,"NP_308984.1",572,,"pyruvate dehydrogenase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0958","ECs0958","RefSeq.386585.9.NC_002695.CDS.1042294.1043262.rev","RefSeq","CDS",1042294,1043262,969,"-",,,,"NP_308985.1",322,,"HCP oxidoreductase, NADH-dependent",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0094","ECs0094","RefSeq.386585.9.NC_002695.CDS.104249.105316.fwd","RefSeq","CDS",104249,105316,1068,"+",,,,"NP_308121.1",355,"murG","undecaprenyldiphospho-muramoylpentapeptide beta-N- acetylglucosaminyltransferase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0959","ECs0959","RefSeq.386585.9.NC_002695.CDS.1043274.1044926.rev","RefSeq","CDS",1043274,1044926,1653,"-",,,,"NP_308986.2",550,,"hydroxylamine reductase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0960","ECs0960","RefSeq.386585.9.NC_002695.CDS.1045070.1045969.rev","RefSeq","CDS",1045070,1045969,900,"-",,,,"NP_308987.1",299,,"putative surface protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0961","ECs0961","RefSeq.386585.9.NC_002695.CDS.1046427.1047122.rev","RefSeq","CDS",1046427,1047122,696,"-",,,,"NP_308988.1",231,,"aquaporin Z",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0962","ECs0962","RefSeq.386585.9.NC_002695.CDS.1047548.1049206.fwd","RefSeq","CDS",1047548,1049206,1659,"+",,,,"NP_308989.1",552,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0963","ECs0963","RefSeq.386585.9.NC_002695.CDS.1049203.1050195.rev","RefSeq","CDS",1049203,1050195,993,"-",,,,"NP_308990.1",330,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0964","ECs0964","RefSeq.386585.9.NC_002695.CDS.1050310.1051425.fwd","RefSeq","CDS",1050310,1051425,1116,"+",,,,"NP_308991.2",371,,"macrolide transporter subunit MacA",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0965","ECs0965","RefSeq.386585.9.NC_002695.CDS.1051422.1053368.fwd","RefSeq","CDS",1051422,1053368,1947,"+",,,,"NP_308992.1",648,,"macrolide transporter ATP-binding /permease protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0966","ECs0966","RefSeq.386585.9.NC_002695.CDS.1053441.1053665.rev","RefSeq","CDS",1053441,1053665,225,"-",,,,"NP_308993.1",74,,"stationary phase/starvation inducible regulatory protein CspD",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0095","ECs0095","RefSeq.386585.9.NC_002695.CDS.105370.106845.fwd","RefSeq","CDS",105370,106845,1476,"+",,,,"NP_308122.1",491,"murC","UDP-N-acetylmuramate--L-alanine ligase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0967","ECs0967","RefSeq.386585.9.NC_002695.CDS.1053988.1054308.fwd","RefSeq","CDS",1053988,1054308,321,"+",,,,"NP_308994.1",106,"clpS","ATP-dependent Clp protease adaptor protein ClpS",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0968","ECs0968","RefSeq.386585.9.NC_002695.CDS.1054339.1056615.fwd","RefSeq","CDS",1054339,1056615,2277,"+",,,,"NP_308995.1",758,"clpA","ATP-dependent Clp protease ATP-binding subunit",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0969","ECs0969","RefSeq.386585.9.NC_002695.CDS.1057302.1057520.rev","RefSeq","CDS",1057302,1057520,219,"-",,,,"NP_308996.1",72,"infA","translation initiation factor IF-1",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0970","ECs0970","RefSeq.386585.9.NC_002695.CDS.1057805.1058509.rev","RefSeq","CDS",1057805,1058509,705,"-",,,,"NP_308997.1",234,"aat","leucyl/phenylalanyl-tRNA--protein transferase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0971","ECs0971","RefSeq.386585.9.NC_002695.CDS.1058551.1060272.rev","RefSeq","CDS",1058551,1060272,1722,"-",,,,"NP_308998.1",573,,"cysteine/glutathione ABC transporter membrane/ATP-binding component",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0972","ECs0972","RefSeq.386585.9.NC_002695.CDS.1060273.1062039.rev","RefSeq","CDS",1060273,1062039,1767,"-",,,,"NP_308999.1",588,,"cysteine/glutathione ABC transporter membrane/ATP-binding component",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0973","ECs0973","RefSeq.386585.9.NC_002695.CDS.1062162.1063127.rev","RefSeq","CDS",1062162,1063127,966,"-",,,,"NP_309000.1",321,,"thioredoxin reductase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0974","ECs0974","RefSeq.386585.9.NC_002695.CDS.1063672.1064166.fwd","RefSeq","CDS",1063672,1064166,495,"+",,,,"NP_309001.1",164,,"leucine-responsive transcriptional regulator",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0975","ECs0975","RefSeq.386585.9.NC_002695.CDS.1064301.1068329.fwd","RefSeq","CDS",1064301,1068329,4029,"+",,,,"NP_309002.1",1342,,"DNA translocase FtsK",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0012","ECs0012","RefSeq.386585.9.NC_002695.CDS.10660.11373.rev","RefSeq","CDS",10660,11373,714,"-",,,,"NP_308038.1",237,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0096","ECs0096","RefSeq.386585.9.NC_002695.CDS.106838.107758.fwd","RefSeq","CDS",106838,107758,921,"+",,,,"NP_308123.1",306,"ddl","D-alanine--D-alanine ligase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0976","ECs0976","RefSeq.386585.9.NC_002695.CDS.1068481.1069095.fwd","RefSeq","CDS",1068481,1069095,615,"+",,,,"NP_309003.1",204,"lolA","outer-membrane lipoprotein carrier protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0977","ECs0977","RefSeq.386585.9.NC_002695.CDS.1069106.1070449.fwd","RefSeq","CDS",1069106,1070449,1344,"+",,,,"NP_309004.1",447,,"recombination factor protein RarA",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0978","ECs0978","RefSeq.386585.9.NC_002695.CDS.1070540.1071832.fwd","RefSeq","CDS",1070540,1071832,1293,"+",,,,"NP_309005.1",430,,"seryl-tRNA synthetase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0979","ECs0979","RefSeq.386585.9.NC_002695.CDS.1072071.1074515.fwd","RefSeq","CDS",1072071,1074515,2445,"+",,,,"NP_309006.2",814,,"anaerobic dimethyl sulfoxide reductase subunit A",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0980","ECs0980","RefSeq.386585.9.NC_002695.CDS.1074526.1075143.fwd","RefSeq","CDS",1074526,1075143,618,"+",,,,"NP_309007.1",205,,"anaerobic dimethyl sulfoxide reductase subunit B",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0981","ECs0981","RefSeq.386585.9.NC_002695.CDS.1075145.1076008.fwd","RefSeq","CDS",1075145,1076008,864,"+",,,,"NP_309008.1",287,,"anaerobic dimethyl sulfoxide reductase subunit C",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0982","ECs0982","RefSeq.386585.9.NC_002695.CDS.1076044.1076670.rev","RefSeq","CDS",1076044,1076670,627,"-",,,,"NP_309009.1",208,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0983","ECs0983","RefSeq.386585.9.NC_002695.CDS.1076985.1078133.fwd","RefSeq","CDS",1076985,1078133,1149,"+",,,,"NP_309010.1",382,,"putative MFS family transporter protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0097","ECs0097","RefSeq.386585.9.NC_002695.CDS.107760.108590.fwd","RefSeq","CDS",107760,108590,831,"+",,,,"NP_308124.1",276,,"cell division protein FtsQ",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0984","ECs0984","RefSeq.386585.9.NC_002695.CDS.1078151.1079773.fwd","RefSeq","CDS",1078151,1079773,1623,"+",,,,"NP_309011.1",540,,"putative transport",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0985","ECs0985","RefSeq.386585.9.NC_002695.CDS.1079983.1080723.rev","RefSeq","CDS",1079983,1080723,741,"-",,,,"NP_309012.1",246,"pflA","pyruvate formate lyase-activating enzyme 1",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0986","ECs0986","RefSeq.386585.9.NC_002695.CDS.1080915.1083197.rev","RefSeq","CDS",1080915,1083197,2283,"-",,,,"NP_309013.1",760,,"formate acetyltransferase 1",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0987","ECs0987","RefSeq.386585.9.NC_002695.CDS.1083252.1084109.rev","RefSeq","CDS",1083252,1084109,858,"-",,,,"NP_309014.1",285,,"formate transporter",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0988","ECs0988","RefSeq.386585.9.NC_002695.CDS.1084515.1086275.rev","RefSeq","CDS",1084515,1086275,1761,"-",,,,"NP_309015.2",586,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0098","ECs0098","RefSeq.386585.9.NC_002695.CDS.108587.109849.fwd","RefSeq","CDS",108587,109849,1263,"+",,,,"NP_308125.1",420,"ftsA","cell division protein FtsA",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0989","ECs0989","RefSeq.386585.9.NC_002695.CDS.1086405.1087097.fwd","RefSeq","CDS",1086405,1087097,693,"+",,,,"NP_309016.1",230,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0990","ECs0990","RefSeq.386585.9.NC_002695.CDS.1087296.1088384.fwd","RefSeq","CDS",1087296,1088384,1089,"+",,,,"NP_309017.1",362,,"phosphoserine aminotransferase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0991","ECs0991","RefSeq.386585.9.NC_002695.CDS.1088455.1089738.fwd","RefSeq","CDS",1088455,1089738,1284,"+",,,,"NP_309018.1",427,,"3-phosphoshikimate 1-carboxyvinyltransferase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0992","ECs0992","RefSeq.386585.9.NC_002695.CDS.1089883.1090671.fwd","RefSeq","CDS",1089883,1090671,789,"+",,,,"NP_309019.1",262,,"putative heat shock protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0993","ECs0993","RefSeq.386585.9.NC_002695.CDS.1090844.1091527.fwd","RefSeq","CDS",1090844,1091527,684,"+",,,,"NP_309020.1",227,"cmk","cytidylate kinase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0994","ECs0994","RefSeq.386585.9.NC_002695.CDS.1091638.1093311.fwd","RefSeq","CDS",1091638,1093311,1674,"+",,,,"NP_309021.1",557,"rpsA","30S ribosomal protein S1",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0995","ECs0995","RefSeq.386585.9.NC_002695.CDS.1093471.1093755.fwd","RefSeq","CDS",1093471,1093755,285,"+",,,,"NP_309022.1",94,"ihfB","integration host factor subunit beta",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0996","ECs0996","RefSeq.386585.9.NC_002695.CDS.1093962.1096226.fwd","RefSeq","CDS",1093962,1096226,2265,"+",,,,"NP_309023.2",754,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0997","ECs0997","RefSeq.386585.9.NC_002695.CDS.1096263.1098011.fwd","RefSeq","CDS",1096263,1098011,1749,"+",,,,"NP_309024.1",582,,"lipid transporter ATP-binding/permease protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0998","ECs0998","RefSeq.386585.9.NC_002695.CDS.1098008.1098994.fwd","RefSeq","CDS",1098008,1098994,987,"+",,,,"NP_309025.1",328,"lpxK","tetraacyldisaccharide 4'-kinase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0999","ECs0999","RefSeq.386585.9.NC_002695.CDS.1099031.1100263.fwd","RefSeq","CDS",1099031,1100263,1233,"+",,,,"NP_309026.1",410,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0099","ECs0099","RefSeq.386585.9.NC_002695.CDS.109910.111061.fwd","RefSeq","CDS",109910,111061,1152,"+",,,,"NP_308126.1",383,,"cell division protein FtsZ",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs1000","ECs1000","RefSeq.386585.9.NC_002695.CDS.1100315.1100497.fwd","RefSeq","CDS",1100315,1100497,183,"+",,,,"NP_309027.1",60,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs1001","ECs1001","RefSeq.386585.9.NC_002695.CDS.1100494.1101240.fwd","RefSeq","CDS",1100494,1101240,747,"+",,,,"NP_309028.1",248,,"3-deoxy-manno-octulosonate cytidylyltransferase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs1002","ECs1002","RefSeq.386585.9.NC_002695.CDS.1101394.1102287.fwd","RefSeq","CDS",1101394,1102287,894,"+",,,,"NP_309029.1",297,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs1003","ECs1003","RefSeq.386585.9.NC_002695.CDS.1102264.1103043.rev","RefSeq","CDS",1102264,1103043,780,"-",,,,"NP_309030.1",259,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs1004","ECs1004","RefSeq.386585.9.NC_002695.CDS.1103179.1103964.fwd","RefSeq","CDS",1103179,1103964,786,"+",,,,"NP_309031.1",261,,"putative metallothionein SmtA",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs1005","ECs1005","RefSeq.386585.9.NC_002695.CDS.1103961.1105283.fwd","RefSeq","CDS",1103961,1105283,1323,"+",,,,"NP_309032.1",440,,"condesin subunit F",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs1006","ECs1006","RefSeq.386585.9.NC_002695.CDS.1105264.1105968.fwd","RefSeq","CDS",1105264,1105968,705,"+",,,,"NP_309033.1",234,,"condesin subunit E",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs1007","ECs1007","RefSeq.386585.9.NC_002695.CDS.1105968.1110428.fwd","RefSeq","CDS",1105968,1110428,4461,"+",,,,"NP_309034.1",1486,"mukB","cell division protein MukB",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs1008","ECs1008","RefSeq.386585.9.NC_002695.CDS.1110689.1112536.fwd","RefSeq","CDS",1110689,1112536,1848,"+",,,,"NP_309035.1",615,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0100","ECs0100","RefSeq.386585.9.NC_002695.CDS.111162.112079.fwd","RefSeq","CDS",111162,112079,918,"+",,,,"NP_308127.1",305,"lpxC","UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs1009","ECs1009","RefSeq.386585.9.NC_002695.CDS.1112717.1113265.fwd","RefSeq","CDS",1112717,1113265,549,"+",,,,"NP_309036.1",182,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs1010","ECs1010","RefSeq.386585.9.NC_002695.CDS.1113292.1113939.fwd","RefSeq","CDS",1113292,1113939,648,"+",,,,"NP_309037.1",215,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs1011","ECs1011","RefSeq.386585.9.NC_002695.CDS.1113990.1115180.rev","RefSeq","CDS",1113990,1115180,1191,"-",,,,"NP_309038.1",396,,"aromatic amino acid aminotransferase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs1012","ECs1012","RefSeq.386585.9.NC_002695.CDS.1115365.1116453.rev","RefSeq","CDS",1115365,1116453,1089,"-",,,,"NP_309039.1",362,,"outer membrane protein F",
