Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0365,FTT0365,RefSeq.177416.18.NC_006570.CDS.365353.366084.fwd,RefSeq,CDS,365353,366084,732,+,,,,YP_169412.1,243,poxF,phenol hydroxylase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0700,FTT0700,RefSeq.177416.18.NC_006570.CDS.720083.720433.fwd,RefSeq,CDS,720083,720433,351,+,,,,YP_169716.1,116,,iron-sulfur cluster insertion protein ErpA,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0667,FTT0667,RefSeq.177416.18.NC_006570.CDS.684720.685223.fwd,RefSeq,CDS,684720,685223,504,+,,,,YP_169684.1,167,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0440c,FTT0440c,RefSeq.177416.18.NC_006570.CDS.453350.454134.rev,RefSeq,CDS,453350,454134,327,-,,,,YP_169480.1,261,isftu1,transposase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0785,FTT0785,RefSeq.177416.18.NC_006570.CDS.803774.804595.fwd,RefSeq,CDS,803774,804595,822,+,,,,YP_169792.1,273,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1629c,FTT1629c,RefSeq.177416.18.NC_006570.CDS.1691820.1693499.rev,RefSeq,CDS,1691820,1693499,1680,-,,,,YP_170542.1,559,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0918,FTT0918,RefSeq.177416.18.NC_006570.CDS.927667.929340.fwd,RefSeq,CDS,927667,929340,1674,+,,,,YP_169915.1,557,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1167c,FTT1167c,RefSeq.177416.18.NC_006570.CDS.1180927.1181565.rev,RefSeq,CDS,1180927,1181565,639,-,,,,YP_170133.1,212,,glycoprotease family protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.121,FTT0109,VBIFraTul2086_0121,PATRIC.177416.18.NC_006570.CDS.115424.117253.fwd,PATRIC,CDS,115424,117253,1830,+,FIG00655696,PLF_262_00000658,PGF_08515716,YP_169179.1,609,valA,Lipid A export permease/ATP-binding protein MsbA,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.373,,VBIFraTul2086_0373,PATRIC.177416.18.NC_006570.CDS.343156.343695.fwd,PATRIC,CDS,343156,343695,540,+,FIG00000174,PLF_262_00000654,PGF_00016443,,179,,LSU ribosomal protein L5p (L11e),GO:0003735|structural constituent of ribosome;GO:0005622|intracellular;GO:0005840|ribosome;GO:0006412|translation
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1399,,VBIFraTul2086_1399,PATRIC.177416.18.NC_006570.CDS.1225818.1227188.fwd,PATRIC,CDS,1225818,1227188,1371,+,FIG01308542,PLF_262_00001499,PGF_01719404,,456,,Sodium-dependent transporter,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1541,,VBIFraTul2086_1541,PATRIC.177416.18.NC_006570.CDS.1368402.1368782.rev,PATRIC,CDS,1368402,1368782,381,-,FIG01304099,PLF_262_00000774,PGF_02690675,,126,,RidA/YER057c/UK114 superfamily protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.689,,VBIFraTul2086_0689,PATRIC.177416.18.NC_006570.CDS.623413.623676.fwd,PATRIC,CDS,623413,623676,264,+,FIG00008246,PLF_262_00001859,PGF_07165184,,87,,"Na+/H+ antiporter, NhaP family",
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1906,,VBIFraTul2086_1906,PATRIC.177416.18.NC_006570.CDS.1708544.1708741.fwd,PATRIC,CDS,1708544,1708741,198,+,FIG00010392,PLF_262_00001774,PGF_01719549,,65,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1164,,VBIFraTul2086_1164,PATRIC.177416.18.NC_006570.CDS.1025111.1025701.fwd,PATRIC,CDS,1025111,1025701,591,+,FIG01301466,PLF_262_00001374,PGF_00414880,,196,,CBS domain protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.887,,VBIFraTul2086_0887,PATRIC.177416.18.NC_006570.CDS.791800.792381.rev,PATRIC,CDS,791800,792381,582,-,FIG00000456,PLF_262_00000059,PGF_06728837,,193,,Glycerate kinase (EC 2.7.1.31),GO:0008887|glycerate kinase activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.2071,,VBIFraTul2086_2071,PATRIC.177416.18.NC_006570.CDS.1868806.1869186.fwd,PATRIC,CDS,1868806,1869186,381,+,FIG01306568,PLF_262_00000001,PGF_01719295,,126,,Mobile element protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0060,FTT0060,RefSeq.177416.18.NC_006570.CDS.61304.61774.fwd,RefSeq,CDS,61304,61774,471,+,,,,YP_169135.1,156,atpF,F0F1 ATP synthase subunit B,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.198,,VBIFraTul2086_0198,PATRIC.177416.18.NC_006570.CDS.193789.194466.fwd,PATRIC,CDS,193789,194466,678,+,FIG01259681,PLF_262_00000089,PGF_06887246,,225,,DNA internalization-related competence protein ComEC/Rec2,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.2045,,VBIFraTul2086_2045,PATRIC.177416.18.NC_006570.CDS.1846969.1847199.rev,PATRIC,CDS,1846969,1847199,231,-,,PLF_262_00001006,PGF_01719296,,76,,Cytochrome b561 family,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.572,,VBIFraTul2086_0572,PATRIC.177416.18.NC_006570.CDS.532948.533811.fwd,PATRIC,CDS,532948,533811,864,+,FIG00021445,PLF_262_00001016,PGF_00045788,,287,,"Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing), synthase subunit (EC 4.3.3.6)",GO:0036381|pyridoxal 5'-phosphate synthase (glutamine hydrolysing) activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0655,FTT0655,RefSeq.177416.18.NC_006570.CDS.674925.675671.fwd,RefSeq,CDS,674925,675671,747,+,,,,YP_169673.1,248,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1764c,FTT1764c,RefSeq.177416.18.NC_006570.CDS.1852184.1852507.rev,RefSeq,CDS,1852184,1852507,324,-,,,,YP_170655.1,107,,ferredoxin,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1568c,FTT1568c,RefSeq.177416.18.NC_006570.CDS.1629652.1630794.rev,RefSeq,CDS,1629652,1630794,1143,-,,,,YP_170490.1,380,lpxB,lipid-A-disaccharide synthase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0714c,FTT0714c,RefSeq.177416.18.NC_006570.CDS.732322.733518.rev,RefSeq,CDS,732322,733518,1197,-,,,,YP_169729.1,398,kbl,2-amino-3-ketobutyrate coenzyme A ligase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.8,FTT0007,VBIFraTul2086_0008,PATRIC.177416.18.NC_006570.CDS.6050.7822.fwd,PATRIC,CDS,6050,7822,1773,+,FIG00000656,PLF_262_00000245,PGF_00982259,YP_169088.1,590,aspS,Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23),GO:0004815|aspartate-tRNA ligase activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1618,,VBIFraTul2086_1618,PATRIC.177416.18.NC_006570.CDS.1455857.1457014.rev,PATRIC,CDS,1455857,1457014,1158,-,FIG00657523,PLF_262_00001436,PGF_08225224,,385,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0941c,FTT0941c,RefSeq.177416.18.NC_006570.CDS.952434.953354.rev,RefSeq,CDS,952434,953354,921,-,,,,YP_169934.1,306,,lipase/esterase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.401,,VBIFraTul2086_0401,PATRIC.177416.18.NC_006570.CDS.362474.363346.rev,PATRIC,CDS,362474,363346,873,-,FIG00657530,PLF_262_00007832,PGF_08225224,,290,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0466c,FTT0466c,RefSeq.177416.18.NC_006570.CDS.481990.483735.rev,RefSeq,CDS,481990,483735,1746,-,,,,YP_169504.1,581,argS,arginyl-tRNA synthetase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0449,FTT0449,RefSeq.177416.18.NC_006570.CDS.465491.467083.fwd,RefSeq,CDS,465491,467083,1593,+,,,,YP_169487.1,530,pckA,phosphoenolpyruvate carboxykinase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1447c,FTT1447c,RefSeq.177416.18.NC_006570.CDS.1495186.1496670.rev,RefSeq,CDS,1495186,1496670,1485,-,,,,YP_170385.1,494,manB,phosphomannomutase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0147,FTT0147,RefSeq.177416.18.NC_006570.CDS.163653.164663.fwd,RefSeq,CDS,163653,164663,1011,+,,,,YP_169213.1,336,gcp,O-sialoglycoprotein endopeptidase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0006,FTT0006,RefSeq.177416.18.NC_006570.CDS.4661.5869.fwd,RefSeq,CDS,4661,5869,1209,+,,,,YP_169087.1,402,,MFS superfamily proline/ betaine transporter,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1517c,FTT1517c,RefSeq.177416.18.NC_006570.CDS.1570914.1571633.rev,RefSeq,CDS,1570914,1571633,720,-,,,,YP_170449.1,239,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1707,FTT1707,RefSeq.177416.18.NC_006570.CDS.1784284.1785435.fwd,RefSeq,CDS,1784284,1785435,1152,+,,,,YP_170612.1,383,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0719,FTT0719,RefSeq.177416.18.NC_006570.CDS.738565.739788.fwd,RefSeq,CDS,738565,739788,1224,+,,,,YP_169733.1,407,,major facilitator transporter,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1653,FTT1653,RefSeq.177416.18.NC_006570.CDS.1719899.1720306.fwd,RefSeq,CDS,1719899,1720306,408,+,,,,YP_170561.1,135,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.2007,,VBIFraTul2086_2007,PATRIC.177416.18.NC_006570.CDS.1813386.1814567.rev,PATRIC,CDS,1813386,1814567,1182,-,FIG00657722,PLF_262_00000431,PGF_06767689,,393,,"Multidrug resistance transporter, Bcr/CflA family",
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1479,,VBIFraTul2086_1479,PATRIC.177416.18.NC_006570.CDS.1300869.1301165.rev,PATRIC,CDS,1300869,1301165,297,-,FIG00001229,PLF_262_00000981,PGF_01382519,,98,,Ribosome hibernation promoting factor Hpf,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1100,FTT1100,RefSeq.177416.18.NC_006570.CDS.1111144.1111479.fwd,RefSeq,CDS,1111144,1111479,336,+,,,,YP_170078.1,111,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.4,FTT0004c,VBIFraTul2086_0004,PATRIC.177416.18.NC_006570.CDS.3204.3620.rev,PATRIC,CDS,3204,3620,417,-,FIG01306568,PLF_262_00000002,PGF_01719295,YP_169086.1,138,isftu1,Mobile element protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0322,FTT0322,RefSeq.177416.18.NC_006570.CDS.334664.335137.fwd,RefSeq,CDS,334664,335137,474,+,,,,YP_169371.1,157,rpsG,30S ribosomal protein S7,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1953,,VBIFraTul2086_1953,PATRIC.177416.18.NC_006570.CDS.1753779.1754675.fwd,PATRIC,CDS,1753779,1754675,897,+,FIG01304134,PLF_262_00001262,PGF_12762034,,298,,"Transcriptional regulator, LysR family",
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.507,,VBIFraTul2086_0507,PATRIC.177416.18.NC_006570.CDS.469538.470719.fwd,PATRIC,CDS,469538,470719,1182,+,FIG00000025,PLF_262_00000557,PGF_10125426,,393,,Peptidoglycan glycosyltransferase FtsW (EC 2.4.1.129),GO:0008955|peptidoglycan glycosyltransferase activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1709,,VBIFraTul2086_1709,PATRIC.177416.18.NC_006570.CDS.1532132.1532512.rev,PATRIC,CDS,1532132,1532512,381,-,FIG01306568,PLF_262_00000001,PGF_01719295,,126,,Mobile element protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.67,FTT0061,VBIFraTul2086_0067,PATRIC.177416.18.NC_006570.CDS.61794.62318.fwd,PATRIC,CDS,61794,62318,525,+,FIG00000262,PLF_262_00001298,PGF_06274006,YP_169136.1,174,atpH,ATP synthase delta chain (EC 3.6.3.14),"GO:0046933|hydrogen ion transporting ATP synthase activity, rotational mechanism;GO:0046961|hydrogen ion transporting ATPase activity, rotational mechanism"
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.43,FTT0040,VBIFraTul2086_0043,PATRIC.177416.18.NC_006570.CDS.39629.40234.fwd,PATRIC,CDS,39629,40234,606,+,FIG00000569,PLF_262_00000684,PGF_10348836,YP_169116.1,201,nuoJ,NADH-ubiquinone oxidoreductase chain J (EC 1.6.5.3),GO:0008137|NADH dehydrogenase (ubiquinone) activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.154,FTT0138,VBIFraTul2086_0154,PATRIC.177416.18.NC_006570.CDS.151460.151891.fwd,PATRIC,CDS,151460,151891,432,+,FIG00001219,PLF_262_00001595,PGF_09669766,YP_169204.1,143,secE,Protein translocase subunit SecE,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.477,,VBIFraTul2086_0477,PATRIC.177416.18.NC_006570.CDS.442699.442998.fwd,PATRIC,CDS,442699,442998,300,+,FIG00000582,PLF_262_00000054,PGF_00012356,,99,,Homoserine kinase (EC 2.7.1.39),GO:0004413|homoserine kinase activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.495,,VBIFraTul2086_0495,PATRIC.177416.18.NC_006570.CDS.455004.456197.rev,PATRIC,CDS,455004,456197,1194,-,FIG01309073,PLF_262_00000932,PGF_06767689,,397,,"Multidrug resistance transporter, Bcr/CflA family",
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1117,,VBIFraTul2086_1117,PATRIC.177416.18.NC_006570.CDS.987156.987845.fwd,PATRIC,CDS,987156,987845,690,+,FIG00657547,PLF_262_00001027,PGF_00373845,,229,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1852,,VBIFraTul2086_1852,PATRIC.177416.18.NC_006570.CDS.1666254.1666394.rev,PATRIC,CDS,1666254,1666394,141,-,FIG00638284,PLF_262_00001530,PGF_01719419,,46,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.448,,VBIFraTul2086_0448,PATRIC.177416.18.NC_006570.CDS.408140.408775.fwd,PATRIC,CDS,408140,408775,636,+,FIG00000017,PLF_262_00000279,PGF_12821171,,211,,Peptide deformylase (EC 3.5.1.88),GO:0042586|peptide deformylase activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0832,FTT0832,RefSeq.177416.18.NC_006570.CDS.849396.849860.fwd,RefSeq,CDS,849396,849860,465,+,,,,YP_169837.1,154,fkpB,FKBP-type 16 kDa peptidyl-prolyl cis-transisomerase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.949,,VBIFraTul2086_0949,PATRIC.177416.18.NC_006570.CDS.845080.846237.rev,PATRIC,CDS,845080,846237,1158,-,FIG01046362,PLF_262_00000980,PGF_06737252,,385,,Putative transport protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0502c,FTT0502c,RefSeq.177416.18.NC_006570.CDS.521967.522392.rev,RefSeq,CDS,521967,522392,426,-,,,,YP_169537.1,141,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1686c,FTT1686c,RefSeq.177416.18.NC_006570.CDS.1755800.1756468.rev,RefSeq,CDS,1755800,1756468,669,-,,,,YP_170591.1,222,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.2090,,VBIFraTul2086_2090,PATRIC.177416.18.NC_006570.CDS.1884464.1884877.rev,PATRIC,CDS,1884464,1884877,414,-,FIG00510130,PLF_262_00001019,PGF_01719297,,137,,"Transcriptional regulator, AraC family",
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1186,FTT1186,RefSeq.177416.18.NC_006570.CDS.1202016.1202489.fwd,RefSeq,CDS,1202016,1202489,474,+,,,,YP_170148.1,157,smpB,SsrA-binding protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0460,FTT0460,RefSeq.177416.18.NC_006570.CDS.477191.478102.fwd,RefSeq,CDS,477191,478102,912,+,,,,YP_169498.1,303,holB,"DNA polymerase III, delta prime subunit",
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1337c,FTT1337c,RefSeq.177416.18.NC_006570.CDS.1367048.1368298.rev,RefSeq,CDS,1367048,1368298,1251,-,,,,YP_170289.1,416,dctA,C4-dicarboxylate transport protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.2017,,VBIFraTul2086_2017,PATRIC.177416.18.NC_006570.CDS.1823281.1823448.rev,PATRIC,CDS,1823281,1823448,168,-,,PLF_262_00001007,PGF_10469496,,55,,DNA-binding response regulator KdpE,GO:0000156|two-component response regulator activity;GO:0003677|DNA binding
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1955,,VBIFraTul2086_1955,PATRIC.177416.18.NC_006570.CDS.1755617.1755763.fwd,PATRIC,CDS,1755617,1755763,147,+,FIG00946206,PLF_262_00001890,PGF_00299323,,48,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1594,FTT1594,RefSeq.177416.18.NC_006570.CDS.1658686.1659678.fwd,RefSeq,CDS,1658686,1659678,993,+,,,,YP_170510.1,330,,LysR family transcriptional regulator,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0905,FTT0905,RefSeq.177416.18.NC_006570.CDS.912218.913660.fwd,RefSeq,CDS,912218,913660,1443,+,,,,YP_169902.1,480,,Type IV pili glycosylation protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0443,FTT0443,RefSeq.177416.18.NC_006570.CDS.456470.457513.fwd,RefSeq,CDS,456470,457513,1044,+,,,,YP_169482.1,347,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0816c,FTT0816c,RefSeq.177416.18.NC_006570.CDS.833768.834661.rev,RefSeq,CDS,833768,834661,894,-,,,,YP_169823.1,297,,chitin binding protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.633,,VBIFraTul2086_0633,PATRIC.177416.18.NC_006570.CDS.578376.578756.fwd,PATRIC,CDS,578376,578756,381,+,FIG01306568,PLF_262_00000001,PGF_01719295,,126,,Mobile element protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1005c,FTT1005c,RefSeq.177416.18.NC_006570.CDS.1017131.1018606.rev,RefSeq,CDS,1017131,1018606,1476,-,,,,YP_169991.1,491,yhiP,proton-dependent oligopeptide transporter (POT) family protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0138,FTT0138,RefSeq.177416.18.NC_006570.CDS.151421.151891.fwd,RefSeq,CDS,151421,151891,471,+,,,,YP_169204.1,156,secE,preprotein translocase subunit SecE,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT0271,FTT0271,RefSeq.177416.18.NC_006570.CDS.286207.287034.fwd,RefSeq,CDS,286207,287034,828,+,,,,YP_169323.1,275,ispE,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1525c,FTT1525c,RefSeq.177416.18.NC_006570.CDS.1581783.1582670.rev,RefSeq,CDS,1581783,1582670,888,-,,,,YP_170455.1,295,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,,FTT1120c,FTT1120c,RefSeq.177416.18.NC_006570.CDS.1130086.1131189.rev,RefSeq,CDS,1130086,1131189,1104,-,,,,YP_170094.1,367,tgt,queuine tRNA-ribosyltransferase,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1173,,VBIFraTul2086_1173,PATRIC.177416.18.NC_006570.CDS.1035146.1035877.rev,PATRIC,CDS,1035146,1035877,732,-,FIG00002720,PLF_262_00000397,PGF_00017190,,243,,"Lipopolysaccharide ABC transporter, ATP-binding protein LptB",
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.2027,,VBIFraTul2086_2027,PATRIC.177416.18.NC_006570.CDS.1832628.1833197.fwd,PATRIC,CDS,1832628,1833197,570,+,FIG01288745,PLF_262_00001878,PGF_10571971,,189,,hypothetical protein,
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1096,,VBIFraTul2086_1096,PATRIC.177416.18.NC_006570.CDS.970829.971617.rev,PATRIC,CDS,970829,971617,789,-,FIG00000065,PLF_262_00000592,PGF_07420523,,262,,Exodeoxyribonuclease III (EC 3.1.11.2),GO:0008853|exodeoxyribonuclease III activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.456,,VBIFraTul2086_0456,PATRIC.177416.18.NC_006570.CDS.416731.418176.fwd,PATRIC,CDS,416731,418176,1446,+,FIG00001328,PLF_262_00000620,PGF_00008776,,481,,Glycine dehydrogenase [decarboxylating] (glycine cleavage system P2 protein) (EC 1.4.4.2),GO:0004375|glycine dehydrogenase (decarboxylating) activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1910,,VBIFraTul2086_1910,PATRIC.177416.18.NC_006570.CDS.1712032.1712190.fwd,PATRIC,CDS,1712032,1712190,159,+,FIG00000473,PLF_262_00000064,PGF_00421071,,52,,D-aminoacyl-tRNA deacylase (EC 3.1.1.96),
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1559,,VBIFraTul2086_1559,PATRIC.177416.18.NC_006570.CDS.1397421.1398617.rev,PATRIC,CDS,1397421,1398617,1197,-,FIG01352855,PLF_262_00000155,PGF_01719428,,398,,"Intracellular growth locus, subunit D",
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.41,FTT0038,VBIFraTul2086_0041,PATRIC.177416.18.NC_006570.CDS.38112.39122.fwd,PATRIC,CDS,38112,39122,1011,+,FIG00133041,PLF_262_00000682,PGF_01514111,YP_169114.1,336,nuoH,NADH-ubiquinone oxidoreductase chain H (EC 1.6.5.3),GO:0008137|NADH dehydrogenase (ubiquinone) activity
Francisella tularensis subsp. tularensis SCHU S4,177416.18,NC_006570,fig|177416.18.peg.1130,,VBIFraTul2086_1130,PATRIC.177416.18.NC_006570.CDS.995821.996231.fwd,PATRIC,CDS,995821,996231,411,+,FIG00912840,PLF_262_00000744,PGF_10488938,,136,,Putative pre-16S rRNA nuclease YqgF,
