Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Yersinia pestis CO92","214092.181","CP009971","fig|214092.181.peg.4546","AK38_4237",,"PATRIC.214092.181.CP009971.CDS.79838.84469.fwd","PATRIC","CDS",79838,84469,4632,"+","FIG00003520","PLF_629_00003961","PGF_10382009",,1543,,"Phage tail tip, host specificity protein J",
"Yersinia pestis CO92","214092.181","CP009971","fig|214092.181.peg.4547","AK38_4238",,"PATRIC.214092.181.CP009971.CDS.84487.85104.fwd","PATRIC","CDS",84487,85104,618,"+","FIG01371129","PLF_629_00004030","PGF_00056023",,205,,"Tail fiber assembly protein",
"Yersinia pestis CO92","214092.181","CP009971","fig|214092.181.peg.4548","AK38_4239",,"PATRIC.214092.181.CP009971.CDS.85185.88073.fwd","PATRIC","CDS",85185,88073,2889,"+","FIG00003520","PLF_629_00003962","PGF_06366833",,962,,"Phage tail fiber, side tail fiber protein Stf",
"Yersinia pestis CO92","214092.181","CP009971","fig|214092.181.peg.4454","AK38_4155",,"PATRIC.214092.181.CP009971.CDS.8766.9671.fwd","PATRIC","CDS",8766,9671,906,"+","FIG01367121","PLF_629_00020890","PGF_02925336",,301,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009971","fig|214092.181.peg.4549","AK38_4240",,"PATRIC.214092.181.CP009971.CDS.88070.88282.fwd","PATRIC","CDS",88070,88282,213,"+",,"PLF_629_00028434","PGF_06010202",,70,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009971","fig|214092.181.peg.4550","AK38_4241",,"PATRIC.214092.181.CP009971.CDS.88375.88983.fwd","PATRIC","CDS",88375,88983,609,"+","FIG00036015","PLF_629_00003992","PGF_10529284",,202,,"Phage tail fiber, tail fiber assembly protein Tfa",
"Yersinia pestis CO92","214092.181","CP009971","fig|214092.181.peg.4551","AK38_4242",,"PATRIC.214092.181.CP009971.CDS.89117.89896.rev","PATRIC","CDS",89117,89896,780,"-","FIG01306568","PLF_629_00000004","PGF_01000105",,259,,"Mobile element protein",
"Yersinia pestis CO92","214092.181","CP009971","fig|214092.181.peg.4552","AK38_4243",,"PATRIC.214092.181.CP009971.CDS.89896.90918.rev","PATRIC","CDS",89896,90918,1023,"-","FIG01306568","PLF_629_00000003","PGF_01000105",,340,,"Mobile element protein",
"Yersinia pestis CO92","214092.181","CP009971","fig|214092.181.peg.4553","AK38_4244",,"PATRIC.214092.181.CP009971.CDS.90932.94045.rev","PATRIC","CDS",90932,94045,3114,"-","FIG00041038","PLF_629_00004587","PGF_10406880",,1037,"dnaE","DNA polymerase III alpha subunit (EC 2.7.7.7)","GO:0003887|DNA-directed DNA polymerase activity"
"Yersinia pestis CO92","214092.181","CP009971","fig|214092.181.peg.4554","AK38_4245",,"PATRIC.214092.181.CP009971.CDS.94226.95461.rev","PATRIC","CDS",94226,95461,1236,"-","FIG01368035","PLF_629_00004047","PGF_04813463",,411,,"CobS-like protein",
"Yersinia pestis CO92","214092.181","CP009971","fig|214092.181.peg.4555","AK38_4246",,"PATRIC.214092.181.CP009971.CDS.95558.96208.rev","PATRIC","CDS",95558,96208,651,"-",,"PLF_629_00043335","PGF_08225224",,216,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4357","AK38_4262",,"PATRIC.214092.181.CP009972.CDS.10012.10341.rev","PATRIC","CDS",10012,10341,330,"-","FIG00638284","PLF_629_00005215","PGF_03932425",,109,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4358","AK38_4263",,"PATRIC.214092.181.CP009972.CDS.10480.10944.rev","PATRIC","CDS",10480,10944,465,"-","FIG01220410","PLF_629_00004130","PGF_03932071",,154,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4359","AK38_4264",,"PATRIC.214092.181.CP009972.CDS.10963.11514.rev","PATRIC","CDS",10963,11514,552,"-","FIG01308782","PLF_629_00004072","PGF_00047716",,183,"tnpR","Resolvase/integrase Bin",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4360","AK38_4266",,"PATRIC.214092.181.CP009972.CDS.11678.13993.fwd","PATRIC","CDS",11678,13993,2316,"+","FIG01306568","PLF_629_00021142","PGF_01000105",,771,,"Mobile element protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4342",,,"PATRIC.214092.181.CP009972.CDS.1262.1462.fwd","PATRIC","CDS",1262,1462,201,"+","FIG01354628","PLF_629_00004192","PGF_03070508",,66,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4361","AK38_4265",,"PATRIC.214092.181.CP009972.CDS.13990.14370.rev","PATRIC","CDS",13990,14370,381,"-","FIG01306568","PLF_629_00000105","PGF_01000105",,126,,"Mobile element protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4362","AK38_4267",,"PATRIC.214092.181.CP009972.CDS.14976.15227.fwd","PATRIC","CDS",14976,15227,252,"+","FIG01220664","PLF_629_00004137","PGF_08225224",,83,"yadA","hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4363","AK38_4269",,"PATRIC.214092.181.CP009972.CDS.15344.16279.fwd","PATRIC","CDS",15344,16279,936,"+","FIG01220664","PLF_629_00003898","PGF_08225224",,311,"yadA","hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4343","AK38_4249",,"PATRIC.214092.181.CP009972.CDS.1606.1848.fwd","PATRIC","CDS",1606,1848,243,"+","FIG00125773","PLF_629_00003890","PGF_03984798",,80,,"ParD protein (antitoxin to ParE)",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4364",,,"PATRIC.214092.181.CP009972.CDS.16414.16608.fwd","PATRIC","CDS",16414,16608,195,"+","FIG01221346","PLF_629_00006790","PGF_03933065",,64,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4365","AK38_4271",,"PATRIC.214092.181.CP009972.CDS.16605.16793.rev","PATRIC","CDS",16605,16793,189,"-","FIG01306568","PLF_629_00020360","PGF_03931480",,62,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4366","AK38_4272",,"PATRIC.214092.181.CP009972.CDS.16910.17401.fwd","PATRIC","CDS",16910,17401,492,"+","FIG01312390","PLF_629_00004156","PGF_10412611",,163,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4367","AK38_4273",,"PATRIC.214092.181.CP009972.CDS.17573.17890.fwd","PATRIC","CDS",17573,17890,318,"+","FIG01306568","PLF_629_00041202","PGF_03946311",,105,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4368","AK38_4275",,"PATRIC.214092.181.CP009972.CDS.17914.18321.fwd","PATRIC","CDS",17914,18321,408,"+","FIG01306568","PLF_629_00004257","PGF_01000105",,135,,"Mobile element protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4344","AK38_4250",,"PATRIC.214092.181.CP009972.CDS.1841.2140.fwd","PATRIC","CDS",1841,2140,300,"+","FIG00064154","PLF_629_00003942","PGF_01650262",,99,,"ParE toxin protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4369",,,"PATRIC.214092.181.CP009972.CDS.18618.18986.fwd","PATRIC","CDS",18618,18986,369,"+","FIG00955814","PLF_629_00004341","PGF_08225224",,122,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4370","AK38_4276",,"PATRIC.214092.181.CP009972.CDS.19253.19378.fwd","PATRIC","CDS",19253,19378,126,"+",,"PLF_629_00005094","PGF_03932400",,41,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4371","AK38_4277",,"PATRIC.214092.181.CP009972.CDS.19675.20553.fwd","PATRIC","CDS",19675,20553,879,"+","FIG01369163","PLF_629_00003744","PGF_05971953",,292,"repA","DNA replication protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4372","AK38_4278",,"PATRIC.214092.181.CP009972.CDS.20912.21061.fwd","PATRIC","CDS",20912,21061,150,"+",,"PLF_629_00023078","PGF_05691980",,49,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4373",,,"PATRIC.214092.181.CP009972.CDS.21385.21603.rev","PATRIC","CDS",21385,21603,219,"-",,"PLF_629_00032105","PGF_04107833",,72,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4374",,,"PATRIC.214092.181.CP009972.CDS.21764.21970.fwd","PATRIC","CDS",21764,21970,207,"+","FIG01219807","PLF_629_00004032","PGF_00385806",,68,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4375","AK38_4280",,"PATRIC.214092.181.CP009972.CDS.21964.22191.fwd","PATRIC","CDS",21964,22191,228,"+",,"PLF_629_00034818","PGF_05893441",,75,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4376","AK38_4281",,"PATRIC.214092.181.CP009972.CDS.22226.22420.fwd","PATRIC","CDS",22226,22420,195,"+","FIG01306568","PLF_629_00003909","PGF_01000105",,64,,"Mobile element protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4377","AK38_4282",,"PATRIC.214092.181.CP009972.CDS.22444.22554.rev","PATRIC","CDS",22444,22554,111,"-",,"PLF_629_00027088","PGF_05415799",,36,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4378","AK38_4283",,"PATRIC.214092.181.CP009972.CDS.22716.23165.fwd","PATRIC","CDS",22716,23165,450,"+","FIG01220686","PLF_629_00003880","PGF_08225224",,149,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4345","AK38_4251",,"PATRIC.214092.181.CP009972.CDS.2280.2939.rev","PATRIC","CDS",2280,2939,660,"-","FIG00026306","PLF_629_00003896","PGF_03931964",,219,"yopE","Type III secretion injected virulence protein (YopE)",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4379","AK38_4284",,"PATRIC.214092.181.CP009972.CDS.23173.25371.fwd","PATRIC","CDS",23173,25371,2199,"+","FIG00333746","PLF_629_00003705","PGF_00063522",,732,"ypkA","Type III secretion injected virulence protein (YopO,YpkA,serine-threonine kinase)",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4380",,,"PATRIC.214092.181.CP009972.CDS.25650.25766.fwd","PATRIC","CDS",25650,25766,117,"+","FIG01220539","PLF_629_00003918","PGF_03931977",,38,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4381","AK38_4285",,"PATRIC.214092.181.CP009972.CDS.25767.26633.fwd","PATRIC","CDS",25767,26633,867,"+","FIG00062440","PLF_629_00003775","PGF_00063524",,288,"yopJ","Type III secretion injected virulence protein (YopP,YopJ, induces apoptosis, prevents cytokine induction, inhibits NFkb activation)",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4382","AK38_4286",,"PATRIC.214092.181.CP009972.CDS.27219.27695.rev","PATRIC","CDS",27219,27695,477,"-","FIG01306568","PLF_629_00002324","PGF_01000105",,158,,"Mobile element protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4383",,,"PATRIC.214092.181.CP009972.CDS.27851.28033.fwd","PATRIC","CDS",27851,28033,183,"+","FIG01326897","PLF_629_00004101","PGF_00220331",,60,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4384","AK38_4287",,"PATRIC.214092.181.CP009972.CDS.28316.29722.fwd","PATRIC","CDS",28316,29722,1407,"+","FIG01305211","PLF_629_00003777","PGF_00063910",,468,"yopH","Tyrosine-protein phosphatase YopH (EC 3.1.3.48) / Type III secretion injected virulence protein (YopH,tyrosine phosphatase of FAK and p130cas, prevents phagocytosis)","GO:0004725|protein tyrosine phosphatase activity"
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4385",,,"PATRIC.214092.181.CP009972.CDS.29943.30071.rev","PATRIC","CDS",29943,30071,129,"-","FIG01306568","PLF_629_00000006","PGF_01000105",,42,,"Mobile element protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4339","AK38_4247",,"PATRIC.214092.181.CP009972.CDS.3.344.fwd","PATRIC","CDS",3,344,342,"+","FIG00002746","PLF_629_00020984","PGF_00417920",,113,"spyB","Chromosome (plasmid) partitioning protein ParB",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4386","AK38_4288",,"PATRIC.214092.181.CP009972.CDS.30234.30542.rev","PATRIC","CDS",30234,30542,309,"-","FIG01306568","PLF_629_00003960","PGF_01000105",,102,,"Mobile element protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4387","AK38_4289",,"PATRIC.214092.181.CP009972.CDS.30539.30961.rev","PATRIC","CDS",30539,30961,423,"-","FIG01306568","PLF_629_00004040","PGF_01000105",,140,,"Mobile element protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4388","AK38_4290",,"PATRIC.214092.181.CP009972.CDS.30997.31263.rev","PATRIC","CDS",30997,31263,267,"-","FIG01306568","PLF_629_00003794","PGF_07149575",,88,,"Transposase, IS3/IS911 family",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4346","AK38_4252",,"PATRIC.214092.181.CP009972.CDS.3133.3525.fwd","PATRIC","CDS",3133,3525,393,"+","FIG00049035","PLF_629_00003894","PGF_03931962",,130,"yerA","Type III secretion chaperone protein for YopE (SycE)",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4389","AK38_4291",,"PATRIC.214092.181.CP009972.CDS.31811.32158.rev","PATRIC","CDS",31811,32158,348,"-","FIG00040315","PLF_629_00003844","PGF_03931939",,115,"yscM2","Type III secretion negative regulator of effector production protein (LcrQ,YscM, YscM1 and YscM2)",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4390","AK38_4292",,"PATRIC.214092.181.CP009972.CDS.32383.33015.rev","PATRIC","CDS",32383,33015,633,"-","FIG00041648","PLF_629_00003774","PGF_00063498",,210,,"Type III secretion cytoplasmic protein (YscL)",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4391","AK38_4293",,"PATRIC.214092.181.CP009972.CDS.32994.33623.rev","PATRIC","CDS",32994,33623,630,"-","FIG00040974","PLF_629_00003836","PGF_00063496",,209,,"Type III secretion cytoplasmic protein (YscK)",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4392","AK38_4294",,"PATRIC.214092.181.CP009972.CDS.33623.34318.rev","PATRIC","CDS",33623,34318,696,"-","FIG00018716","PLF_629_00003802","PGF_04646018",,231,,"Type III secretion bridge between inner and outermembrane lipoprotein (YscJ,HrcJ,EscJ, PscJ)",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4393","AK38_4295",,"PATRIC.214092.181.CP009972.CDS.34364.34711.rev","PATRIC","CDS",34364,34711,348,"-","FIG00038955","PLF_629_00003835","PGF_00063494",,115,,"Type III secretion cytoplasmic protein (YscI)",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4394","AK38_4296",,"PATRIC.214092.181.CP009972.CDS.34712.35209.rev","PATRIC","CDS",34712,35209,498,"-","FIG00047512","PLF_629_00003837","PGF_03931938",,165,,"Type III secretion effector protein (YopR, encoded by YscH)",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4395","AK38_4297",,"PATRIC.214092.181.CP009972.CDS.35206.35553.rev","PATRIC","CDS",35206,35553,348,"-","FIG00043289","PLF_629_00003848","PGF_00063603",,115,,"Type III secretion spans bacterial envelope protein (YscG)",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4396","AK38_4298",,"PATRIC.214092.181.CP009972.CDS.35555.35818.rev","PATRIC","CDS",35555,35818,264,"-","FIG00023722","PLF_629_00003983","PGF_00063492",,87,"eprI","Type III secretion cytoplasmic protein (YscF)",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4397","AK38_4299",,"PATRIC.214092.181.CP009972.CDS.35819.36019.rev","PATRIC","CDS",35819,36019,201,"-","FIG00042070","PLF_629_00003878","PGF_03931955",,66,,"Type III secretion protein (YscE)",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4347","AK38_4253",,"PATRIC.214092.181.CP009972.CDS.3588.4073.rev","PATRIC","CDS",3588,4073,486,"-","FIG01306568","PLF_629_00015669","PGF_01542895",,161,,"possible transposase remnant",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4398","AK38_4300",,"PATRIC.214092.181.CP009972.CDS.36016.36627.rev","PATRIC","CDS",36016,36627,612,"-",,"PLF_629_00003776","PGF_00063528",,203,,"Type III secretion inner membrane protein (YscD,homologous to flagellar export components)",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4399",,,"PATRIC.214092.181.CP009972.CDS.36648.37298.fwd","PATRIC","CDS",36648,37298,651,"+","FIG01220718","PLF_629_00004131","PGF_03932072",,216,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4400","AK38_4301",,"PATRIC.214092.181.CP009972.CDS.37272.39095.rev","PATRIC","CDS",37272,39095,1824,"-","FIG00016496","PLF_629_00003683","PGF_00063577",,607,,"Type III secretion outermembrane pore forming protein (YscC,MxiD,HrcC, InvG)",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4401","AK38_4302",,"PATRIC.214092.181.CP009972.CDS.39101.39514.rev","PATRIC","CDS",39101,39514,414,"-","FIG00048749","PLF_629_00003834","PGF_03931937",,137,,"Type III secretion chaperone protein for YopN (SycN,YscB)",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4402","AK38_4303",,"PATRIC.214092.181.CP009972.CDS.39917.40732.rev","PATRIC","CDS",39917,40732,816,"-","FIG00005569","PLF_629_00003849","PGF_00063613",,271,,"Type III secretion thermoregulatory protein (LcrF,VirF,transcription regulation of virulence plasmid)",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4403","AK38_4304",,"PATRIC.214092.181.CP009972.CDS.40856.41251.rev","PATRIC","CDS",40856,41251,396,"-","FIG00040610","PLF_629_00004090","PGF_03932045",,131,,"Type III secretion transporter lipoprotein (YscW,VirG)",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4348",,,"PATRIC.214092.181.CP009972.CDS.4166.4294.rev","PATRIC","CDS",4166,4294,129,"-","FIG00638284","PLF_629_00000111","PGF_08225224",,42,,"hypothetical protein",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4404","AK38_4305",,"PATRIC.214092.181.CP009972.CDS.41827.42891.rev","PATRIC","CDS",41827,42891,1065,"-","FIG00002913","PLF_629_00003842","PGF_03097682",,354,"yscU","Type III secretion inner membrane protein (YscU,SpaS,EscU,HrcU,SsaU, homologous to flagellar export components)",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4405","AK38_4306",,"PATRIC.214092.181.CP009972.CDS.42891.43676.rev","PATRIC","CDS",42891,43676,786,"-","FIG00634179","PLF_629_00003841","PGF_00063553",,261,"epaR","Type III secretion inner membrane protein (YscT,HrcT,SpaR,EscT,EpaR1,homologous to flagellar export components)",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4349",,,"PATRIC.214092.181.CP009972.CDS.4335.4640.fwd","PATRIC","CDS",4335,4640,306,"+","FIG01306568","PLF_629_00004283","PGF_09711087",,101,,"Transposase",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4406","AK38_4307",,"PATRIC.214092.181.CP009972.CDS.43673.43939.rev","PATRIC","CDS",43673,43939,267,"-","FIG00032019","PLF_629_00003840","PGF_04479290",,88,,"Type III secretion inner membrane protein (YscS,homologous to flagellar export components)",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4407","AK38_4308",,"PATRIC.214092.181.CP009972.CDS.43941.44594.rev","PATRIC","CDS",43941,44594,654,"-","FIG00023849","PLF_629_00003682","PGF_00063543",,217,"epaP","Type III secretion inner membrane protein (YscR,SpaR,HrcR,EscR,homologous to flagellar export components)",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4408","AK38_4309",,"PATRIC.214092.181.CP009972.CDS.44591.45514.rev","PATRIC","CDS",44591,45514,924,"-","FIG00010657","PLF_629_00003839","PGF_00063540",,307,"epaO","Type III secretion inner membrane protein (YscQ,homologous to flagellar export components)",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4409","AK38_4310",,"PATRIC.214092.181.CP009972.CDS.45511.46878.rev","PATRIC","CDS",45511,46878,1368,"-","FIG00025877","PLF_629_00003805","PGF_03931916",,455,,"Type III secretion protein (YscP)",
"Yersinia pestis CO92","214092.181","CP009972","fig|214092.181.peg.4350","AK38_4255",,"PATRIC.214092.181.CP009972.CDS.4650.5429.rev","PATRIC","CDS",4650,5429,780,"-","FIG01306568","PLF_629_00000004","PGF_01000105",,259,,"Mobile element protein",
