Interactor A ID,Interactor A Type,Interactor A Desc,Domain A,Taxon ID A,Genome ID A,Genome Name A,RefSeq Locus Tag A,gene A,Interactor B ID,Interactor B Type,Interactor B Desc,Domain B,Taxon ID B,Genome ID B,Genome Name B,RefSeq Locus Tag B,gene B,Category,Interaction Type,Detection Method,Evidence,PMID,Source DB,Source ID,Score
"fig|198094.11.peg.4187","Protein","5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4218","metE","RefSeq.9606.33.NC_000003.CDS.142724560.142806235.fwd","Protein","short transient receptor potential channel 1 isoform 2","Primates",9606,"9606.33","Homo sapiens",,"TRPC1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2820153;imex:IM-13779-2350",
"fig|198094.11.peg.1123","Protein","ATP-dependent nuclease, subunit A","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1142","addA","RefSeq.9606.33.NC_000011.CDS.12376731.12527925.fwd","Protein","alpha-parvin isoform X1","Primates",9606,"9606.33","Homo sapiens",,"PARVA","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2815878;imex:IM-13779-1931",
"fig|198094.11.peg.4861","Protein","Septation ring formation regulator EzrA","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4901","ezrA","RefSeq.9606.33.NC_000016.CDS.53156090.53324895.fwd","Protein","chromodomain-helicase-DNA-binding protein 9","Primates",9606,"9606.33","Homo sapiens",,"CHD9","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2813293;imex:IM-13779-1705",
"fig|198094.11.peg.5569","Protein","Arginyl-tRNA synthetase (EC 6.1.1.19)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA5611","argS","RefSeq.9606.33.NC_000003.CDS.41224069.41239746.fwd","Protein","catenin beta-1 isoform X3","Primates",9606,"9606.33","Homo sapiens",,"CTNNB1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2811225;imex:IM-13779-1515",
"fig|198094.11.peg.1157","Protein","ClpB protein","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1177","clpB","RefSeq.9606.33.NC_000015.CDS.58879999.58933970.rev","Protein","SAFB-like transcription modulator isoform X1","Primates",9606,"9606.33","Homo sapiens",,"SLTM","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2814555;imex:IM-13779-1817",
"fig|198094.11.peg.80","Protein","DNA integrity scanning protein DisA","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0082",,"RefSeq.9606.33.NC_000016.CDS.30748821.30760160.fwd","Protein","phosphorylase b kinase gamma catalytic chain, liver/testis isoform isoform 2","Primates",9606,"9606.33","Homo sapiens",,"PHKG2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2827659;imex:IM-13779-3104",
"fig|198094.11.peg.296","Protein","DNA ligase (NAD(+)) (EC 6.5.1.2)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0306","ligA","RefSeq.9606.33.NC_000017.CDS.38705633.38725598.fwd","Protein","protein AF-17 isoform X2","Primates",9606,"9606.33","Homo sapiens",,"MLLT6","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2838603;imex:IM-13779-4360",
"fig|198094.11.peg.1835","Protein","Chlorohydrolase/deaminase family protein","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1865",,"RefSeq.9606.33.NC_000007.CDS.102473649.102478860.rev","Protein","DNA-directed RNA polymerase II subunit RPB11-a","Primates",9606,"9606.33","Homo sapiens",,"POLR2J","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2823427;imex:IM-13779-2689",
"fig|198094.11.peg.5541","Protein","CTP synthase (EC 6.3.4.2)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA5583","pyrG","RefSeq.9606.33.NC_000005.CDS.32229778.32312838.rev","Protein","myotubularin-related protein 12 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"MTMR12","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2829517;imex:IM-13779-3315",
"fig|198094.11.peg.3682","Protein","Urocanate hydratase (EC 4.2.1.49)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA3711","hutU","RefSeq.9606.33.NC_000015.CDS.90230484.90233885.rev","Protein","calcium and integrin-binding protein 1 isoform a","Primates",9606,"9606.33","Homo sapiens",,"CIB1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2813274;imex:IM-13779-1702",
"fig|198094.11.peg.867","Protein","DNA-3-methyladenine glycosylase II (EC 3.2.2.21)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0869",,"RefSeq.9606.33.NC_000017.CDS.48051119.48059641.fwd","Protein","nuclear factor erythroid 2-related factor 1 isoform X4","Primates",9606,"9606.33","Homo sapiens",,"NFE2L1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2829082;imex:IM-13779-3263",
"fig|198094.11.peg.1822","Protein","Ketol-acid reductoisomerase (EC 1.1.1.86)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1852","ilvC-2","RefSeq.9606.33.NC_000024.CDS.12904937.12918122.fwd","Protein","ATP-dependent RNA helicase DDX3Y isoform X1","Primates",9606,"9606.33","Homo sapiens",,"DDX3Y","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2835199;imex:IM-13779-3962",
"fig|198094.11.peg.3999","Protein","Aspartate carbamoyltransferase (EC 2.1.3.2)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4028","pyrB","RefSeq.9606.33.NC_000006.CDS.26458637.26476132.fwd","Protein","butyrophilin subfamily 2 member A1 isoform 4 precursor","Primates",9606,"9606.33","Homo sapiens",,"BTN2A1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2837398;imex:IM-13779-4214",
"fig|198094.11.peg.4861","Protein","Septation ring formation regulator EzrA","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4901","ezrA","RefSeq.9606.33.NC_000019.CDS.18994366.19033519.rev","Protein","SURP and G-patch domain-containing protein 2 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"SUGP2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2822799;imex:IM-13779-2622",
"fig|198094.11.peg.12","Protein","Seryl-tRNA synthetase (EC 6.1.1.11)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0012","serS","RefSeq.9606.33.NC_000007.CDS.107203516.107563989.rev","Protein","conserved oligomeric Golgi complex subunit 5 isoform 1","Primates",9606,"9606.33","Homo sapiens",,"COG5","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2835728;imex:IM-13779-4021",
"fig|198094.11.peg.2435","Protein","Anhydro-N-acetylmuramic acid kinase (EC 2.7.1.170)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA2465","anmK","RefSeq.9606.33.NC_000017.CDS.35983801.35986649.rev","Protein","C-C motif chemokine 14 isoform 2 precursor","Primates",9606,"9606.33","Homo sapiens",,"CCL14","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2836835;imex:IM-13779-4152",
"fig|198094.11.peg.879","Protein","Protein translocase subunit SecA","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0882","secA-1","RefSeq.9606.33.NC_000016.CDS.67192228.67198123.fwd","Protein","transcription factor E2F4","Primates",9606,"9606.33","Homo sapiens",,"E2F4","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2834843;imex:IM-13779-3920",
"fig|198094.11.peg.4322","Protein","Glutamate N-acetyltransferase (EC 2.3.1.35) @ N-acetylglutamate synthase (EC 2.3.1.1)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4354","argJ","RefSeq.9606.33.NC_000016.CDS.84124630.84131321.rev","Protein","inactive hydroxysteroid dehydrogenase-like protein 1 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"HSDL1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2832124;imex:IM-13779-3607",
"fig|198094.11.peg.5132","Protein","Diaminopimelate epimerase (EC 5.1.1.7)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA5170","dapF","RefSeq.9606.33.NC_000004.CDS.75950750.75990841.rev","Protein","protein SDA1 homolog isoform 1","Primates",9606,"9606.33","Homo sapiens",,"SDAD1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2823049;imex:IM-13779-2651",
"fig|198094.11.peg.282","Protein","Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0291","purC","RefSeq.9606.33.NC_000006.CDS.44387824.44446711.fwd","Protein","cell division cycle 5-like protein","Primates",9606,"9606.33","Homo sapiens",,"CDC5L","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2836563;imex:IM-13779-4117",
"fig|198094.11.peg.73","Protein","Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0076","lysS","RefSeq.9606.33.NC_000006.CDS.32186382.32189915.rev","Protein","pre-B-cell leukemia transcription factor 2","Primates",9606,"9606.33","Homo sapiens",,"PBX2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2828031;imex:IM-13779-3148",
"fig|198094.11.peg.4670","Protein","Cell division trigger factor (EC 5.2.1.8)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4705","tig","RefSeq.9606.33.NC_000006.CDS.42929571.42938791.fwd","Protein","protein canopy homolog 3 precursor","Primates",9606,"9606.33","Homo sapiens",,"CNPY3","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2835962;imex:IM-13779-4050",
"fig|198094.11.peg.2435","Protein","Anhydro-N-acetylmuramic acid kinase (EC 2.7.1.170)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA2465","anmK","RefSeq.9606.33.NC_000007.CDS.6374736.6402446.fwd","Protein","ras-related C3 botulinum toxin substrate 1 isoform Rac1","Primates",9606,"9606.33","Homo sapiens",,"RAC1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2824000;imex:IM-13779-2745",
"fig|198094.11.peg.1157","Protein","ClpB protein","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1177","clpB","RefSeq.9606.33.NC_000003.CDS.129315261.129315902.rev","Protein","histone H1x","Primates",9606,"9606.33","Homo sapiens",,"H1FX","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2816788;imex:IM-13779-2016",
"fig|198094.11.peg.1157","Protein","ClpB protein","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1177","clpB","RefSeq.9606.33.NC_000002.CDS.24658678.24768391.fwd","Protein","nuclear receptor coactivator 1 isoform X4","Primates",9606,"9606.33","Homo sapiens",,"NCOA1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2829255;imex:IM-13779-3284",
"fig|198094.11.peg.99","Protein","DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0102","rpoB","RefSeq.9606.33.NC_000008.CDS.18535743.19084958.rev","Protein","PH and SEC7 domain-containing protein 3 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"PSD3","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2826932;imex:IM-13779-3025",
"fig|198094.11.peg.3874","Protein","DNA mismatch repair protein MutL","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA3904","mutL","RefSeq.9606.33.NC_000001.CDS.171512089.171591847.fwd","Protein","protein PRRC2C","Primates",9606,"9606.33","Homo sapiens",,"PRRC2C","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2824436;imex:IM-13779-2789",
"fig|198094.11.peg.4861","Protein","Septation ring formation regulator EzrA","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4901","ezrA","RefSeq.9606.33.NC_000011.CDS.111908764.111911724.rev","Protein","alpha-crystallin B chain isoform X1","Primates",9606,"9606.33","Homo sapiens",,"CRYAB","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2835520;imex:IM-13779-4000",
"fig|198094.11.peg.530","Protein","Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0531","hemL-1","RefSeq.9606.33.NC_000003.CDS.45826314.45865109.rev","Protein","leucine zipper transcription factor-like protein 1 isoform X3","Primates",9606,"9606.33","Homo sapiens",,"LZTFL1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2824805;imex:IM-13779-2824",
"fig|198094.11.peg.1145","Protein","UPF0234 protein Yitk","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1166",,"RefSeq.9606.33.NC_000009.CDS.93124908.93134217.rev","Protein","ninjurin-1","Primates",9606,"9606.33","Homo sapiens",,"NINJ1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2824728;imex:IM-13779-2816",
"fig|198094.11.peg.261","Protein","GMP synthase [glutamine-hydrolyzing], amidotransferase subunit (EC 6.3.5.2) / GMP synthase [glutamine-hydrolyzing], ATP pyrophosphatase subunit (EC 6.3.5.2)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0268","guaA","RefSeq.9606.33.NC_000001.CDS.75724788.75762763.fwd","Protein","medium-chain specific acyl-CoA dehydrogenase, mitochondrial isoform a precursor","Primates",9606,"9606.33","Homo sapiens",,"ACADM","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2838852;imex:IM-13779-4385",
"fig|198094.11.peg.1058","Protein","Coproporphyrin ferrochelatase (EC 4.99.1.-)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1071","hemH","RefSeq.9606.33.NC_000005.CDS.181236977.181243800.rev","Protein","guanine nucleotide-binding protein subunit beta-2-like 1","Primates",9606,"9606.33","Homo sapiens",,"GNB2L1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2833452;imex:IM-13779-3760",
"fig|198094.11.peg.4785","Protein","Ribonucleotide reductase transcriptional regulator NrdR","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4824","nrdR","RefSeq.9606.33.NC_000022.CDS.29268337.29300161.fwd","Protein","RNA-binding protein EWS isoform 4","Primates",9606,"9606.33","Homo sapiens",,"EWSR1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2834182;imex:IM-13779-3848",
"fig|198094.11.peg.4861","Protein","Septation ring formation regulator EzrA","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4901","ezrA","RefSeq.9606.33.NC_000002.CDS.200853306.200864226.rev","Protein","dual specificity protein kinase CLK1 isoform 2","Primates",9606,"9606.33","Homo sapiens",,"CLK1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2836060;imex:IM-13779-4065",
"fig|198094.11.peg.84","Protein","Glutamyl-tRNA synthetase (EC 6.1.1.17) @ Glutamyl-tRNA(Gln) synthetase (EC 6.1.1.24)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0086","gltX","RefSeq.9606.33.NC_000015.CDS.89785349.89806583.rev","Protein","aminopeptidase N isoform X1","Primates",9606,"9606.33","Homo sapiens",,"ANPEP","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2817967;imex:IM-13779-2137",
"fig|198094.11.peg.4661","Protein","Porphobilinogen deaminase (EC 2.5.1.61)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4696","hemC","RefSeq.9606.33.NC_000001.CDS.151399588.151401829.fwd","Protein","proteasome subunit beta type-4","Primates",9606,"9606.33","Homo sapiens",,"PSMB4","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2826998;imex:IM-13779-3033",
"fig|198094.11.peg.99","Protein","DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0102","rpoB","RefSeq.9606.33.NC_000012.CDS.31980956.31992535.fwd","Protein","uncharacterized protein KIAA1551 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"KIAA1551","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2836170;imex:IM-13779-4074",
"fig|198094.11.peg.4764","Protein","Phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4803","pheT","RefSeq.9606.33.NC_000001.CDS.78025024.78135743.fwd","Protein","PDZ domain-containing protein GIPC2 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"GIPC2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2833177;imex:IM-13779-3727",
"fig|198094.11.peg.99","Protein","DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0102","rpoB","RefSeq.9606.33.NC_000023.CDS.71533300.71573794.fwd","Protein","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit isoform 2","Primates",9606,"9606.33","Homo sapiens",,"OGT","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2828338;imex:IM-13779-3181",
