Interactor A ID,Interactor A Type,Interactor A Desc,Domain A,Taxon ID A,Genome ID A,Genome Name A,RefSeq Locus Tag A,gene A,Interactor B ID,Interactor B Type,Interactor B Desc,Domain B,Taxon ID B,Genome ID B,Genome Name B,RefSeq Locus Tag B,gene B,Category,Interaction Type,Detection Method,Evidence,PMID,Source DB,Source ID,Score
"RefSeq.177416.18.NC_006570.CDS.1855330.1857150.rev","Protein","chitinase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1768c",,"RefSeq.9606.33.NC_000001.CDS.58782075.58783070.rev","Protein","transcription factor AP-1","Primates",9606,"9606.33","Homo sapiens",,"JUN","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2805686;imex:IM-13779-944",
"RefSeq.177416.18.NC_006570.CDS.641398.642714.fwd","Protein","trigger factor","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0623","tig","RefSeq.9606.33.NC_000013.CDS.30621141.30659356.fwd","Protein","SUMO-specific isopeptidase USPL1 isoform X2","Primates",9606,"9606.33","Homo sapiens",,"USPL1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2796437;imex:IM-13779-31",
"RefSeq.177416.18.NC_006570.CDS.901330.902373.fwd","Protein","phosphoribosylaminoimidazole synthetase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0893","purM","RefSeq.9606.33.NC_000023.CDS.47651842.47658963.rev","Protein","protein UXT isoform 1","Primates",9606,"9606.33","Homo sapiens",,"UXT","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2799942;imex:IM-13779-357",
"RefSeq.177416.18.NC_006570.CDS.1520763.1521788.rev","Protein","quinolinate synthetase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1469c","nadA","RefSeq.9606.33.NC_000023.CDS.77829220.77895506.rev","Protein","magnesium transporter protein 1","Primates",9606,"9606.33","Homo sapiens",,"MAGT1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2798813;imex:IM-13779-254",
"RefSeq.177416.18.NC_006570.CDS.553229.554461.rev","Protein","bifunctional gluaredoxin/ribonucleoside-diphosphate reductase subunit beta","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0532c","nrdB","RefSeq.9606.33.NC_000003.CDS.134486047.134561535.fwd","Protein","centrosomal protein of 63 kDa isoform X3","Primates",9606,"9606.33","Homo sapiens",,"CEP63","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2808104;imex:IM-13779-1223",
"RefSeq.177416.18.NC_006570.CDS.527635.528402.fwd","Protein","lipoprotein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0507",,"RefSeq.9606.33.NC_000019.CDS.40441490.40442080.rev","Protein","SERTA domain-containing protein 3 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"SERTAD3","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2800909;imex:IM-13779-463",
"RefSeq.177416.18.NC_006570.CDS.1247925.1249169.fwd","Protein","D-3-phosphoglycerate dehydrogenase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1230","serA","RefSeq.9606.33.NC_000007.CDS.132785637.133081937.rev","Protein","MICOS complex subunit MIC19 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"CHCHD3","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2808054;imex:IM-13779-1215",
"RefSeq.177416.18.NC_006570.CDS.642740.643345.fwd","Protein","ATP-dependent Clp protease subunit P","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0624","clpP","RefSeq.9606.33.NC_000017.CDS.75722428.75757555.fwd","Protein","integrin beta-4 isoform X7","Primates",9606,"9606.33","Homo sapiens",,"ITGB4","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2805759;imex:IM-13779-953",
"RefSeq.177416.18.NC_006570.CDS.1232644.1233435.rev","Protein","haloacid dehalogenase-like hydrolase family protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1214c",,"RefSeq.9606.33.NC_000019.CDS.3976554.3985380.rev","Protein","elongation factor 2","Primates",9606,"9606.33","Homo sapiens",,"EEF2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2807097;imex:IM-13779-1104",
"RefSeq.177416.18.NC_006570.CDS.1811118.1811738.rev","Protein","protein-L-isoaspartate O-methyltransferase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1725c","pcm","RefSeq.9606.33.NC_000009.CDS.121088327.121177186.fwd","Protein","centriolin isoform X4","Primates",9606,"9606.33","Homo sapiens",,"CNTRL","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2801899;imex:IM-13779-573",
"fig|177416.18.peg.180","Protein","Topoisomerase IV subunit B (EC 5.99.1.-)","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0163c","parE","RefSeq.9606.33.NC_000010.CDS.103089672.103174958.rev","Protein","cytosolic purine 5'-nucleotidase isoform X2","Primates",9606,"9606.33","Homo sapiens",,"NT5C2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2809538;imex:IM-13779-1371",
"fig|177416.18.peg.208","Protein","Cell division protein FtsZ (EC 3.4.24.-)","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0188","ftsZ","RefSeq.9606.33.NC_000001.CDS.944694.959240.rev","Protein","nucleolar complex protein 2 homolog","Primates",9606,"9606.33","Homo sapiens",,"NOC2L","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2797293;imex:IM-13779-111",
"RefSeq.177416.18.NC_006570.CDS.355152.357038.fwd","Protein","heat shock protein 90","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0356","htpG","RefSeq.9606.33.NC_000005.CDS.150402240.150412749.rev","Protein","HLA class II histocompatibility antigen gamma chain isoform a","Primates",9606,"9606.33","Homo sapiens",,"CD74","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2806313;imex:IM-13779-1016",
"RefSeq.177416.18.NC_006570.CDS.1444610.1447849.rev","Protein","exodeoxyribonuclease V gamma chain","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1397c","recC","RefSeq.9606.33.NC_000013.CDS.76991952.77000969.fwd","Protein","ceroid-lipofuscinosis neuronal protein 5","Primates",9606,"9606.33","Homo sapiens",,"CLN5","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2807897;imex:IM-13779-1199",
"RefSeq.177416.18.NC_006570.CDS.599320.600501.fwd","Protein","outer membrane associated protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0583","fopA","RefSeq.9606.33.NC_000011.CDS.62433884.62536098.rev","Protein","neuroblast differentiation-associated protein AHNAK isoform 2","Primates",9606,"9606.33","Homo sapiens",,"AHNAK","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2799324;imex:IM-13779-301",
"RefSeq.177416.18.NC_006570.CDS.237887.239431.fwd","Protein","acid phosphatase (precursor)","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0221","acpA","RefSeq.9606.33.NC_000011.CDS.12162156.12280938.fwd","Protein","protein-methionine sulfoxide oxidase MICAL2 isoform X2","Primates",9606,"9606.33","Homo sapiens",,"MICAL2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2804841;imex:IM-13779-852",
"RefSeq.177416.18.NC_006570.CDS.1543156.1544454.fwd","Protein","Na+/H+ antiporter","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1490",,"RefSeq.9606.33.NC_000009.CDS.27109591.27229232.fwd","Protein","angiopoietin-1 receptor isoform 3 precursor","Primates",9606,"9606.33","Homo sapiens",,"TEK","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2800415;imex:IM-13779-410",
"fig|177416.18.peg.23","Protein","Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit A (EC 6.3.5.7)","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0020","gatA","RefSeq.9606.33.NC_000003.CDS.108162477.108222322.rev","Protein","intraflagellar transport protein 57 homolog","Primates",9606,"9606.33","Homo sapiens",,"IFT57","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2801947;imex:IM-13779-577",
"RefSeq.177416.18.NC_006570.CDS.1401488.1405075.rev","Protein","hypothetical protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1360c","pdpD","RefSeq.9606.33.NC_000002.CDS.188974490.189011774.fwd","Protein","collagen alpha-1(III) chain preproprotein","Primates",9606,"9606.33","Homo sapiens",,"COL3A1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2807841;imex:IM-13779-1194",
"RefSeq.177416.18.NC_006570.CDS.1168800.1170584.rev","Protein","Type IV pilin multimeric outer membrane protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1156c","pilQ","RefSeq.9606.33.NC_000022.CDS.37608861.37632711.fwd","Protein","ADP-ribosylation factor-binding protein GGA1 isoform 2","Primates",9606,"9606.33","Homo sapiens",,"GGA1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2798899;imex:IM-13779-262",
"fig|177416.18.peg.182","Protein","Outer membrane beta-barrel assembly protein BamB","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0165c",,"RefSeq.9606.33.NC_000001.CDS.151404802.151443638.rev","Protein","pogo transposable element with ZNF domain isoform X3","Primates",9606,"9606.33","Homo sapiens",,"POGZ","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2796729;imex:IM-13779-57",
"RefSeq.177416.18.NC_006570.CDS.1708876.1710300.fwd","Protein","Beta-fructofuranosidase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1644",,"RefSeq.9606.33.NC_000012.CDS.47663505.47702840.rev","Protein","RNA polymerase II-associated protein 3 isoform 1","Primates",9606,"9606.33","Homo sapiens",,"RPAP3","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2797103;imex:IM-13779-94",
"RefSeq.177416.18.NC_006570.CDS.1421900.1422184.fwd","Protein","acyl carrier protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1376","acpP","RefSeq.9606.33.NC_000006.CDS.32579091.32589742.rev","Protein","major histocompatibility complex, class II, DR beta 1 precursor","Primates",9606,"9606.33","Homo sapiens",,"HLA-DRB1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2806373;imex:IM-13779-1025",
"RefSeq.177416.18.NC_006570.CDS.590358.591455.fwd","Protein","alanine racemase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0573","alr","RefSeq.9606.33.NC_000019.CDS.50418963.50428336.fwd","Protein","transcription factor Spi-B isoform 1","Primates",9606,"9606.33","Homo sapiens",,"SPIB","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2800997;imex:IM-13779-475",
"RefSeq.177416.18.NC_006570.CDS.1260817.1262070.fwd","Protein","serine hydroxymethyltransferase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1241","glyA","RefSeq.9606.33.NC_000012.CDS.112029531.112108773.rev","Protein","N-alpha-acetyltransferase 25, NatB auxiliary subunit","Primates",9606,"9606.33","Homo sapiens",,"NAA25","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2807942;imex:IM-13779-1204",
"RefSeq.177416.18.NC_006570.CDS.835101.837005.fwd","Protein","threonyl-tRNA synthetase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0817","thrS","RefSeq.9606.33.NC_000006.CDS.151494129.151618147.fwd","Protein","coiled-coil domain-containing protein 170","Primates",9606,"9606.33","Homo sapiens",,"CCDC170","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2808097;imex:IM-13779-1220",
"RefSeq.177416.18.NC_006570.CDS.1855330.1857150.rev","Protein","chitinase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1768c",,"RefSeq.9606.33.NC_000020.CDS.32703382.32743391.rev","Protein","COMM domain-containing protein 7 isoform 1","Primates",9606,"9606.33","Homo sapiens",,"COMMD7","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2807732;imex:IM-13779-1178",
"RefSeq.177416.18.NC_006570.CDS.1722515.1723066.rev","Protein","hypothetical protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1656c",,"RefSeq.9606.33.NC_000001.CDS.27342310.27353852.fwd","Protein","synaptotagmin-like protein 1 isoform X2","Primates",9606,"9606.33","Homo sapiens",,"SYTL1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2802877;imex:IM-13779-654",
"RefSeq.177416.18.NC_006570.CDS.644647.646971.fwd","Protein","DNA-binding, ATP-dependent protease La","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0626","lon","RefSeq.9606.33.NC_000003.CDS.52495414.52524356.fwd","Protein","stabilin-1 isoform X3","Primates",9606,"9606.33","Homo sapiens",,"STAB1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2800874;imex:IM-13779-461",
"RefSeq.177416.18.NC_006570.CDS.612866.613738.rev","Protein","hypothetical protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0594c",,"RefSeq.9606.33.NC_000019.CDS.3053819.3062927.rev","Protein","amino-terminal enhancer of split isoform a","Primates",9606,"9606.33","Homo sapiens",,"AES","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2809162;imex:IM-13779-1342",
"fig|177416.18.peg.208","Protein","Cell division protein FtsZ (EC 3.4.24.-)","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0188","ftsZ","RefSeq.9606.33.NC_000011.CDS.6621779.6641613.rev","Protein","protocadherin-16 precursor","Primates",9606,"9606.33","Homo sapiens",,"DCHS1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2803924;imex:IM-13779-752",
"RefSeq.177416.18.NC_006570.CDS.1089909.1090169.rev","Protein","hypothetical protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1079c",,"RefSeq.9606.33.NC_000009.CDS.131504219.131523106.fwd","Protein","protein O-mannosyl-transferase 1 isoform X6","Primates",9606,"9606.33","Homo sapiens",,"POMT1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2803501;imex:IM-13779-708",
"RefSeq.177416.18.NC_006570.CDS.907390.909411.rev","Protein","oligopeptidase A","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0899c","prlC","RefSeq.9606.33.NC_000004.CDS.102510933.102616594.fwd","Protein","nuclear factor NF-kappa-B p105 subunit isoform X2","Primates",9606,"9606.33","Homo sapiens",,"NFKB1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2797307;imex:IM-13779-113",
"RefSeq.177416.18.NC_006570.CDS.1336516.1339338.rev","Protein","DNA excision repair enzyme, subunit A (UvrABC system protein A), ABC transporter, ATP-binding protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1312c","uvrA","RefSeq.9606.33.NC_000006.CDS.158636827.158644708.rev","Protein","dynein light chain Tctex-type 1 isoform 1","Primates",9606,"9606.33","Homo sapiens",,"DYNLT1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2807217;imex:IM-13779-1119",
"RefSeq.177416.18.NC_006570.CDS.980854.982227.rev","Protein","potassium transporter peripheral membrane component","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0969c","trkA","RefSeq.9606.33.NC_000006.CDS.4115874.4135560.rev","Protein","enoyl-CoA delta isomerase 2, mitochondrial isoform 2","Primates",9606,"9606.33","Homo sapiens",,"ECI2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2802479;imex:IM-13779-628",
"RefSeq.177416.18.NC_006570.CDS.902373.904685.fwd","Protein","fusion protein PurC/PurD","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0894","purCD","RefSeq.9606.33.NC_000017.CDS.82023644.82030805.fwd","Protein","leucine-rich repeat-containing protein 45","Primates",9606,"9606.33","Homo sapiens",,"LRRC45","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2805187;imex:IM-13779-890",
